# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] polynom_b[n=17][T/m^n] 
+3.4810000000000002e+02 +3.6865322049824054e-03 -5.3565593307264271e+03 +5.7735017427223425e+11 -3.6145304723804373e+19 +8.3274027716947594e+26 
+3.4820000000000005e+02 +3.6763312351870397e-03 -5.3380702564632111e+03 +5.7541047557104663e+11 -3.6026483025992012e+19 +8.3005253352727776e+26 
+3.4830000000000001e+02 +3.6661627675217264e-03 -5.3197147671267394e+03 +5.7349300807557141e+11 -3.5909409938533839e+19 +8.2741201957158518e+26 
+3.4840000000000003e+02 +3.6560266616691068e-03 -5.3014651225108337e+03 +5.7159085203962793e+11 -3.5793462091099689e+19 +8.2480068855050249e+26 
+3.4850000000000000e+02 +3.6459227773106007e-03 -5.2832935808426973e+03 +5.6969708731124976e+11 -3.5678016077909287e+19 +8.2220049272967839e+26 
+3.4860000000000002e+02 +3.6358509741290456e-03 -5.2651724021569216e+03 +5.6780479420307166e+11 -3.5562448533487350e+19 +8.1959338548543534e+26 
+3.4870000000000005e+02 +3.6258111118074839e-03 -5.2470738468472928e+03 +5.6590705313539856e+11 -3.5446136102484845e+19 +8.1696132048725554e+26 
+3.4880000000000001e+02 +3.6158030500273671e-03 -5.2289701731080759e+03 +5.6399694393786829e+11 -3.5328455377031193e+19 +8.1428624993448729e+26 
+3.4890000000000003e+02 +3.6058266484721756e-03 -5.2108336418429435e+03 +5.6206754715268652e+11 -3.5208783011833438e+19 +8.1155012776386532e+26 
+3.4900000000000000e+02 +3.5958817668223001e-03 -5.1926365099331551e+03 +5.6011194228187976e+11 -3.5086495571291709e+19 +8.0873490542512114e+26 
+3.4910000000000002e+02 +3.5859682740317046e-03 -5.1743599596267868e+03 +5.5812550998513477e+11 -3.4961180890127647e+19 +8.0582871632316124e+26 
+3.4920000000000005e+02 +3.5760860761272404e-03 -5.1560208465531505e+03 +5.5611282827063171e+11 -3.4833271251557175e+19 +8.0284440425181063e+26 
+3.4930000000000001e+02 +3.5662350884071818e-03 -5.1376449489484976e+03 +5.5408077559665784e+11 -3.4703410147992412e+19 +7.9980099328203739e+26 
+3.4940000000000003e+02 +3.5564152261692464e-03 -5.1192580443079687e+03 +5.5203623022814917e+11 -3.4572241055093678e+19 +7.9671750702556640e+26 
+3.4950000000000000e+02 +3.5466264047114672e-03 -5.1008859104930380e+03 +5.4998607051844238e+11 -3.4440407455724769e+19 +7.9361296928229327e+26 
+3.4960000000000002e+02 +3.5368685393314938e-03 -5.0825543249589136e+03 +5.4793717472736835e+11 -3.4308552825338012e+19 +7.9050640366202890e+26 
+3.4970000000000005e+02 +3.5271415453273156e-03 -5.0642890655006913e+03 +5.4589642119050555e+11 -3.4177320645267284e+19 +7.8741683392322939e+26 
+3.4980000000000001e+02 +3.5174453379957686e-03 -5.0461159084507735e+03 +5.4387068787006921e+11 -3.4047354364725125e+19 +7.8436328294554060e+26 
+3.4990000000000003e+02 +3.5077798326361895e-03 -5.0280606334715676e+03 +5.4186685359948004e+11 -3.3919297509104292e+19 +7.8136477571668279e+26 
+3.5000000000000000e+02 +3.4981449445451091e-03 -5.0101490164455936e+03 +5.3989179621638263e+11 -3.3793793516302254e+19 +7.7844033479473399e+26 
+3.5010000000000002e+02 +3.4885405845532682e-03 -4.9924005867813312e+03 +5.3795064349024609e+11 -3.3671316084004471e+19 +7.7560384809438517e+26 
+3.5020000000000005e+02 +3.4789666456209994e-03 -4.9748098782256939e+03 +5.3604152035355304e+11 -3.3551659724123800e+19 +7.7284865871717082e+26 
+3.5030000000000001e+02 +3.4694230162414129e-03 -4.9573651760077355e+03 +5.3416080111666547e+11 -3.3434449158805225e+19 +7.7016297372830437e+26 
+3.5040000000000003e+02 +3.4599095849068115e-03 -4.9400547644662338e+03 +5.3230485987862872e+11 -3.3319309092868846e+19 +7.6753499973469309e+26 
+3.5050000000000000e+02 +3.4504262401106904e-03 -4.9228669293811472e+03 +5.3047007110035516e+11 -3.3205864261970141e+19 +7.6495294418187794e+26 
+3.5060000000000002e+02 +3.4409728703456376e-03 -4.9057899554593550e+03 +5.2865280897579047e+11 -3.3093739379176071e+19 +7.6240501390440854e+26 
+3.5070000000000005e+02 +3.4315493641045940e-03 -4.8888121276411639e+03 +5.2684944773262341e+11 -3.2982559159037518e+19 +7.5987941575070100e+26 
+3.5080000000000001e+02 +3.4221556098804418e-03 -4.8719217310590666e+03 +5.2505636168385864e+11 -3.2871948325433123e+19 +7.5736435686174405e+26 
+3.5090000000000003e+02 +3.4127914961662098e-03 -4.8551070508502007e+03 +5.2326992511405280e+11 -3.2761531598130606e+19 +7.5484804423438802e+26 
+3.5100000000000000e+02 +3.4034569114542389e-03 -4.8383563713456178e+03 +5.2148651211822021e+11 -3.2650933681563386e+19 +7.5231868446519310e+26 
+3.5110000000000002e+02 +3.3941517441596000e-03 -4.8216595584685092e+03 +5.1970320976189917e+11 -3.2539863965841990e+19 +7.4976732373186627e+26 
+3.5120000000000005e+02 +3.3848758823772224e-03 -4.8050127902715531e+03 +5.1791995335684021e+11 -3.2428370271224795e+19 +7.4719635799378171e+26 
+3.5130000000000001e+02 +3.3756292141259455e-03 -4.7884138278280052e+03 +5.1613739154825946e+11 -3.2316585134897320e+19 +7.4461102364823260e+26 
+3.5140000000000003e+02 +3.3664116274229974e-03 -4.7718604302804288e+03 +5.1435617249818463e+11 -3.2204641052939551e+19 +7.4201655597613463e+26 
+3.5150000000000000e+02 +3.3572230102855319e-03 -4.7553503565685014e+03 +5.1257694431029224e+11 -3.2092670516142109e+19 +7.3941819010934971e+26 
+3.5160000000000002e+02 +3.3480632507309873e-03 -4.7388813660704618e+03 +5.1080035520206348e+11 -3.1980806025071202e+19 +7.3682116144580030e+26 
+3.5170000000000005e+02 +3.3389322367778185e-03 -4.7224512193816672e+03 +5.0902705369793707e+11 -3.1869180106592952e+19 +7.3423070610192014e+26 
+3.5180000000000001e+02 +3.3298298564433402e-03 -4.7060576757214276e+03 +5.0725768798006573e+11 -3.1757925258579775e+19 +7.3165205940890931e+26 
+3.5190000000000003e+02 +3.3207559977439303e-03 -4.6896984930740045e+03 +5.0549290590449133e+11 -3.1647173950238134e+19 +7.2909045590231086e+26 
+3.5200000000000000e+02 +3.3117105486982854e-03 -4.6733714323461227e+03 +5.0373335607727118e+11 -3.1537058715567407e+19 +7.2655113189564338e+26 
+3.5210000000000002e+02 +3.3026934031041774e-03 -4.6570755455417975e+03 +5.0197954788146301e+11 -3.1427673511402815e+19 +7.2403774592452769e+26 
+3.5220000000000005e+02 +3.2937044778757994e-03 -4.6408150489287864e+03 +5.0023143376547919e+11 -3.1318957981818737e+19 +7.2154764529352733e+26 
+3.5230000000000001e+02 +3.2847436957105639e-03 -4.6245954549913804e+03 +4.9848882824837939e+11 -3.1210813304381743e+19 +7.1907660254563788e+26 
+3.5240000000000003e+02 +3.2758109793041509e-03 -4.6084222740559617e+03 +4.9675154530410651e+11 -3.1103140610096099e+19 +7.1662038895628691e+26 
+3.5250000000000000e+02 +3.2669062513520555e-03 -4.5923010162184646e+03 +4.9501939884626880e+11 -3.0995841024570515e+19 +7.1417477564824141e+26 
+3.5260000000000002e+02 +3.2580294345501588e-03 -4.5762371920550540e+03 +4.9329220291164606e+11 -3.0888815684188869e+19 +7.1173553404398244e+26 
+3.5270000000000005e+02 +3.2491804515946228e-03 -4.5602363125068114e+03 +4.9156977163139288e+11 -3.0781965733443240e+19 +7.0929843578672437e+26 
+3.5280000000000001e+02 +3.2403592251809450e-03 -4.5443038876657356e+03 +4.8985191891808752e+11 -3.0675192297911226e+19 +7.0685925200013043e+26 
+3.5290000000000003e+02 +3.2315656780052960e-03 -4.5284454284725298e+03 +4.8813845890057111e+11 -3.0568396521812464e+19 +7.0441375431911941e+26 
+3.5300000000000000e+02 +3.2227997327631181e-03 -4.5126664450169119e+03 +4.8642920550151398e+11 -3.0461479532171489e+19 +7.0195771391765282e+26 
+3.5310000000000002e+02 +3.2140613061376658e-03 -4.4969707258782319e+03 +4.8472407838196686e+11 -3.0354377264194920e+19 +6.9948829974279420e+26 
+3.5320000000000005e+02 +3.2053502907588324e-03 -4.4813551685070697e+03 +4.8302341897443298e+11 -3.0247164790240186e+19 +6.9700826933051408e+26 
+3.5330000000000001e+02 +3.1966665732443677e-03 -4.4658149490423266e+03 +4.8132767452188965e+11 -3.0139951998206603e+19 +6.9452177821298379e+26 
+3.5340000000000003e+02 +3.1880100402120947e-03 -4.4503452436959969e+03 +4.7963729228239215e+11 -3.0032848777084645e+19 +6.9203298194798778e+26 
+3.5350000000000000e+02 +3.1793805782775277e-03 -4.4349412256535634e+03 +4.7795271872894092e+11 -2.9925964947606057e+19 +6.8954603421209958e+26 
+3.5360000000000002e+02 +3.1707780740603377e-03 -4.4195980736529764e+03 +4.7627440178917468e+11 -2.9819410457753162e+19 +6.8706509220360138e+26 
+3.5370000000000005e+02 +3.1622024141763441e-03 -4.4043109612305170e+03 +4.7460278802059784e+11 -2.9713295135261671e+19 +6.8459430978567829e+26 
+3.5380000000000001e+02 +3.1536534852434793e-03 -4.3890750647908362e+03 +4.7293832473925647e+11 -2.9607728874590499e+19 +6.8213784267484619e+26 
+3.5390000000000003e+02 +3.1451311738790381e-03 -4.3738855598763157e+03 +4.7128145903105493e+11 -2.9502821549841236e+19 +6.7969984602007571e+26 
+3.5400000000000000e+02 +3.1366353667004721e-03 -4.3587376222174571e+03 +4.6963263803250714e+11 -2.9398683039622189e+19 +6.7728447509659056e+26 
+3.5410000000000002e+02 +3.1281659576559342e-03 -4.3436280574425436e+03 +4.6799220578566486e+11 -2.9295392828738507e+19 +6.7489470903824507e+26 
+3.5420000000000005e+02 +3.1197228700237441e-03 -4.3285602002145361e+03 +4.6636009640829193e+11 -2.9192909040481804e+19 +6.7252882831188670e+26 
+3.5430000000000001e+02 +3.1113060344111986e-03 -4.3135390129195312e+03 +4.6473614037271399e+11 -2.9091159357092889e+19 +6.7018393595229538e+26 
+3.5440000000000003e+02 +3.1029153814260695e-03 -4.2985694584532248e+03 +4.6312016826670435e+11 -2.8990071469988246e+19 +6.6785713523163629e+26 
+3.5450000000000000e+02 +3.0945508416776522e-03 -4.2836565017121475e+03 +4.6151201120310223e+11 -2.8889573116570030e+19 +6.6554553069580797e+26 
+3.5460000000000002e+02 +3.0862123457737712e-03 -4.2688051057659850e+03 +4.5991149982753363e+11 -2.8789591993921040e+19 +6.6324622578438861e+26 
+3.5470000000000005e+02 +3.0778998243226113e-03 -4.2540202340698979e+03 +4.5831846487823346e+11 -2.8690055806836929e+19 +6.6095632414397384e+26 
+3.5480000000000001e+02 +3.0696132079325355e-03 -4.2393068503218183e+03 +4.5673273715894733e+11 -2.8590892265932132e+19 +6.5867292958354352e+26 
+3.5490000000000003e+02 +3.0613524272120798e-03 -4.2246699184629151e+03 +4.5515414753481946e+11 -2.8492029087072408e+19 +6.5639314605534678e+26 
+3.5500000000000000e+02 +3.0531174127698033e-03 -4.2101144024277810e+03 +4.5358252686736053e+11 -2.8393393985667039e+19 +6.5411407749599220e+26 
+3.5510000000000002e+02 +3.0449080889872176e-03 -4.1956431125940762e+03 +4.5201763661828241e+11 -2.8294928764347204e+19 +6.5183355265364343e+26 
+3.5520000000000005e+02 +3.0367243553407293e-03 -4.1812502485651712e+03 +4.5045896147280835e+11 -2.8196631641860043e+19 +6.4955230129174654e+26 
+3.5530000000000001e+02 +3.0285661050811321e-03 -4.1669278582038087e+03 +4.4890591718325342e+11 -2.8098514964524614e+19 +6.4727177909272419e+26 
+3.5540000000000003e+02 +3.0204332314586043e-03 -4.1526679885857156e+03 +4.4735791929795276e+11 -2.8000591060967895e+19 +6.4499344125260025e+26 
+3.5550000000000000e+02 +3.0123256277236510e-03 -4.1384626871940291e+03 +4.4581438346959515e+11 -2.7902872268730282e+19 +6.4271874320900706e+26 
+3.5560000000000002e+02 +3.0042431871264343e-03 -4.1243040010905343e+03 +4.4427472524328882e+11 -2.7805370916141445e+19 +6.4044914014899497e+26 
+3.5570000000000005e+02 +2.9961858029168499e-03 -4.1101839769435683e+03 +4.4273836005697272e+11 -2.7708099321919824e+19 +6.3818608698912799e+26 
+3.5580000000000001e+02 +2.9881533683459240e-03 -4.0960946629083501e+03 +4.4120470373799805e+11 -2.7611069838883992e+19 +6.3593103959070971e+26 
+3.5590000000000003e+02 +2.9801457766632298e-03 -4.0820281052565174e+03 +4.3967317162265149e+11 -2.7514294776973890e+19 +6.3368545262929327e+26 
+3.5600000000000000e+02 +2.9721629211194745e-03 -4.0679763517883553e+03 +4.3814317945490381e+11 -2.7417786482215690e+19 +6.3145078178740619e+26 
+3.5610000000000002e+02 +2.9642047022508779e-03 -4.0539344906317474e+03 +4.3661445766143756e+11 -2.7321563112945254e+19 +6.2922824217229796e+26 
+3.5620000000000005e+02 +2.9562710497348138e-03 -4.0399097701460250e+03 +4.3508799515232300e+11 -2.7225666057107399e+19 +6.2701808608616444e+26 
+3.5630000000000001e+02 +2.9483619005360876e-03 -4.0259124816115527e+03 +4.3356509621196106e+11 -2.7130142576172790e+19 +6.2482032696395787e+26 
+3.5640000000000003e+02 +2.9404771916175824e-03 -4.0119529139207834e+03 +4.3204706451522345e+11 -2.7035039879083139e+19 +6.2263497680093407e+26 
+3.5650000000000000e+02 +2.9326168599436890e-03 -3.9980413578030834e+03 +4.3053520420225140e+11 -2.6940405214694441e+19 +6.2046204868306084e+26 
+3.5660000000000002e+02 +2.9247808424772894e-03 -3.9841881019799839e+03 +4.2903081888238013e+11 -2.6846285785119531e+19 +6.1830155439638725e+26 
+3.5670000000000005e+02 +2.9169690761834915e-03 -3.9704034382059335e+03 +4.2753521297257605e+11 -2.6752728863858827e+19 +6.1615350771666459e+26 
+3.5680000000000001e+02 +2.9091814980248924e-03 -3.9566976548850439e+03 +4.2604969000960925e+11 -2.6659781647278535e+19 +6.1401792028255282e+26 
+3.5690000000000003e+02 +2.9014180449659162e-03 -3.9430810428303453e+03 +4.2457555415757800e+11 -2.6567491386416710e+19 +6.1189480524166989e+26 
+3.5700000000000000e+02 +2.8936786539701912e-03 -3.9295638917695837e+03 +4.2311410929391852e+11 -2.6475905307081327e+19 +6.0978417504039418e+26 
+3.5710000000000002e+02 +2.8859632565013801e-03 -3.9161537522184440e+03 +4.2166637359143079e+11 -2.6385066223600755e+19 +6.0768632331451822e+26 
+3.5720000000000005e+02 +2.8782717620219659e-03 -3.9028472156690973e+03 +4.2023222179415436e+11 -2.6294999248775528e+19 +6.0560266687646777e+26 
+3.5730000000000001e+02 +2.8706040744943618e-03 -3.8896381342674531e+03 +4.1881124290793329e+11 -2.6205725081024332e+19 +6.0353490364790532e+26 
+3.5740000000000003e+02 +2.8629600978813800e-03 -3.8765203606190057e+03 +4.1740302604868829e+11 -2.6117264427871097e+19 +6.0148473179301772e+26 
+3.5750000000000000e+02 +2.8553397361455327e-03 -3.8634877470081092e+03 +4.1600716025904236e+11 -2.6029637990950744e+19 +5.9945384932211799e+26 
+3.5760000000000002e+02 +2.8477428932491035e-03 -3.8505341453044016e+03 +4.1462323445875446e+11 -2.5942866460468232e+19 +5.9744395391740188e+26 
+3.5770000000000005e+02 +2.8401694731543413e-03 -3.8376534074760539e+03 +4.1325083761188342e+11 -2.5856970531441058e+19 +5.9545674341113291e+26 
+3.5780000000000001e+02 +2.8326193798242590e-03 -3.8248393863680767e+03 +4.1188955889493329e+11 -2.5771970916536975e+19 +5.9349391610647120e+26 
+3.5790000000000003e+02 +2.8250925172207592e-03 -3.8120859334097695e+03 +4.1053898711995074e+11 -2.5687888296931279e+19 +5.9155716944285282e+26 
+3.5800000000000000e+02 +2.8175887893071524e-03 -3.7993869019329863e+03 +4.0919871160314008e+11 -2.5604743398171689e+19 +5.8964820209230190e+26 
+3.5810000000000002e+02 +2.8101081045218278e-03 -3.7867366256628593e+03 +4.0786812044929840e+11 -2.5522524468714672e+19 +5.8776752800889478e+26 
+3.5820000000000005e+02 +2.8026503892102333e-03 -3.7741313690337606e+03 +4.0654579934330414e+11 -2.5441090062494294e+19 +5.8591092822270559e+26 
+3.5830000000000001e+02 +2.7952155741958191e-03 -3.7615678807597014e+03 +4.0523013377753027e+11 -2.5360266345479713e+19 +5.8407300151186613e+26 
+3.5840000000000003e+02 +2.7878035902992732e-03 -3.7490429059689736e+03 +4.0391950831513519e+11 -2.5279879402917253e+19 +5.8224834443115354e+26 
+3.5850000000000000e+02 +2.7804143683440217e-03 -3.7365531933422731e+03 +4.0261230844061951e+11 -2.5199755400141062e+19 +5.8043155574222114e+26 
+3.5860000000000002e+02 +2.7730478391516196e-03 -3.7240954891692636e+03 +4.0130691902381183e+11 -2.5119720449379742e+19 +5.7861723274970821e+26 
+3.5870000000000005e+02 +2.7657039335444249e-03 -3.7116665407014302e+03 +4.0000172517123254e+11 -2.5039600682671292e+19 +5.7679997328905577e+26 
+3.5880000000000001e+02 +2.7583825823443982e-03 -3.6992630947275165e+03 +3.9869511188050269e+11 -2.4959222223271113e+19 +5.7497437496731902e+26 
+3.5890000000000003e+02 +2.7510837163744078e-03 -3.6868818992638121e+03 +3.9738546446943542e+11 -2.4878411222338601e+19 +5.7313503616155861e+26 
+3.5900000000000000e+02 +2.7438072664563089e-03 -3.6745197008591131e+03 +3.9607116785827551e+11 -2.4796993795529834e+19 +5.7127655425255568e+26 
+3.5910000000000002e+02 +2.7365531608088424e-03 -3.6621739079501272e+03 +3.9475104406843408e+11 -2.4714844172959695e+19 +5.6939501547733620e+26 
+3.5920000000000005e+02 +2.7293213172369570e-03 -3.6498445738965233e+03 +3.9342566273741028e+11 -2.4632028968236667e+19 +5.6749245934141483e+26 
+3.5930000000000001e+02 +2.7221116509417525e-03 -3.6375324130072158e+03 +3.9209603036441901e+11 -2.4548662888757277e+19 +5.6557241363882468e+26 
+3.5940000000000003e+02 +2.7149240771251935e-03 -3.6252381405131255e+03 +3.9076315365895728e+11 -2.4464860658702168e+19 +5.6363840659891977e+26 
+3.5950000000000000e+02 +2.7077585109883322e-03 -3.6129624706121717e+03 +3.8942803908772247e+11 -2.4380736982487691e+19 +5.6169396593124371e+26 
+3.5960000000000002e+02 +2.7006148677324085e-03 -3.6007061176622251e+03 +3.8809169314040393e+11 -2.4296406565461307e+19 +5.5974261935042558e+26 
+3.5970000000000005e+02 +2.6934930625590720e-03 -3.5884697965624109e+03 +3.8675512245478162e+11 -2.4211984126354403e+19 +5.5778789495038958e+26 
+3.5980000000000001e+02 +2.6863930106691188e-03 -3.5762542211859968e+03 +3.8541933341081769e+11 -2.4127584361861317e+19 +5.5583332022405701e+26 
+3.5990000000000003e+02 +2.6793146272650684e-03 -3.5640601074970773e+03 +3.8408533291137152e+11 -2.4043322013161304e+19 +5.5388242387290062e+26 
+3.6000000000000000e+02 +2.6722578275472121e-03 -3.5518881686760533e+03 +3.8275412715246692e+11 -2.3959311760723014e+19 +5.5193873293824567e+26 
+3.6010000000000002e+02 +2.6652225311056465e-03 -3.5397398668054857e+03 +3.8142666667742963e+11 -2.3875654997555032e+19 +5.5000529088313863e+26 
+3.6020000000000005e+02 +2.6582086750787082e-03 -3.5276196453240223e+03 +3.8010367573403625e+11 -2.3792399646954365e+19 +5.4808319804947469e+26 
+3.6030000000000001e+02 +2.6512162009937595e-03 -3.5155326954797815e+03 +3.7878582262475037e+11 -2.3709580318792446e+19 +5.4617307047525177e+26 
+3.6040000000000003e+02 +2.6442450503786062e-03 -3.5034842092726522e+03 +3.7747377586468524e+11 -2.3627231642304090e+19 +5.4427552474753432e+26 
+3.6050000000000000e+02 +2.6372951647587882e-03 -3.4914793755720548e+03 +3.7616820314235712e+11 -2.3545388174190920e+19 +5.4239117544322694e+26 
+3.6060000000000002e+02 +2.6303664856625912e-03 -3.4795233869808321e+03 +3.7486977312720752e+11 -2.3464084557022183e+19 +5.4052063951568864e+26 
+3.6070000000000005e+02 +2.6234589546173543e-03 -3.4676214347128966e+03 +3.7357915411155969e+11 -2.3383355399701819e+19 +5.3866453297446078e+26 
+3.6080000000000001e+02 +2.6165725131490130e-03 -3.4557787083480871e+03 +3.7229701399105414e+11 -2.3303235278124544e+19 +5.3682347094694980e+26 
+3.6090000000000003e+02 +2.6097071027849240e-03 -3.4440003990884461e+03 +3.7102402104686102e+11 -2.3223758799753802e+19 +5.3499806939383045e+26 
+3.6100000000000000e+02 +2.6028626650522243e-03 -3.4322916980424270e+03 +3.6976084356756042e+11 -2.3144960574484976e+19 +5.3318894437693048e+26 
+3.6110000000000002e+02 +2.5960391385670837e-03 -3.4206562941606699e+03 +3.6850790781321173e+11 -2.3066858838907679e+19 +5.3139633010546344e+26 
+3.6120000000000005e+02 +2.5892364502980670e-03 -3.4090918634913928e+03 +3.6726467092993219e+11 -2.2989406255592845e+19 +5.2961893126886317e+26 
+3.6130000000000001e+02 +2.5824545243029115e-03 -3.3975945801875650e+03 +3.6603034811806982e+11 -2.2912539121812054e+19 +5.2785507093990105e+26 
+3.6140000000000003e+02 +2.5756932846406288e-03 -3.3861606200581377e+03 +3.6480415500711682e+11 -2.2836193772194849e+19 +5.2610307322263636e+26 
+3.6150000000000000e+02 +2.5689526553680760e-03 -3.3747861561375089e+03 +3.6358530651341559e+11 -2.2760306479688073e+19 +5.2436126052673114e+26 
+3.6160000000000002e+02 +2.5622325605432696e-03 -3.3634673629365343e+03 +3.6237301792774634e+11 -2.2684813549309862e+19 +5.2262795613642802e+26 
+3.6170000000000005e+02 +2.5555329242245772e-03 -3.3522004153995181e+03 +3.6116650465319025e+11 -2.2609651295880831e+19 +5.2090148360750204e+26 
+3.6180000000000001e+02 +2.5488536704692979e-03 -3.3409814871468911e+03 +3.5996498175861700e+11 -2.2534756005623063e+19 +5.1918016571550707e+26 
+3.6190000000000003e+02 +2.5421947233356308e-03 -3.3298067530018811e+03 +3.5876766462508038e+11 -2.2460063991898104e+19 +5.1746232598391550e+26 
+3.6200000000000000e+02 +2.5355560068816571e-03 -3.3186723874767235e+03 +3.5757376853932092e+11 -2.2385511559223144e+19 +5.1574628768132696e+26 
+3.6210000000000002e+02 +2.5289374469545565e-03 -3.3075752687272930e+03 +3.5638267466996173e+11 -2.2311049943302914e+19 +5.1403079337637301e+26 
+3.6220000000000005e+02 +2.5223389765597713e-03 -3.2965150911588762e+03 +3.5519442808687512e+11 -2.2236690134400971e+19 +5.1231626361523722e+26 
+3.6230000000000001e+02 +2.5157605304933126e-03 -3.2854922546284802e+03 +3.5400924020450043e+11 -2.2162458093986361e+19 +5.1060353934462297e+26 
+3.6240000000000003e+02 +2.5092020435510121e-03 -3.2745071587972607e+03 +3.5282732238917065e+11 -2.2088379779461792e+19 +5.0889346140088169e+26 
+3.6250000000000000e+02 +2.5026634505276937e-03 -3.2635602019044827e+03 +3.5164888562664844e+11 -2.2014481114521645e+19 +5.0718686967998681e+26 
+3.6260000000000002e+02 +2.4961446862182997e-03 -3.2526517824841885e+03 +3.5047414099520398e+11 -2.1940788031752389e+19 +5.0548460433858899e+26 
+3.6270000000000005e+02 +2.4896456854195657e-03 -3.2417823012825274e+03 +3.4930330013094452e+11 -2.1867326511376048e+19 +5.0378750683009247e+26 
+3.6280000000000001e+02 +2.4831663829258627e-03 -3.2309521560025846e+03 +3.4813657388934741e+11 -2.1794122466270147e+19 +5.0209641676221047e+26 
+3.6290000000000003e+02 +2.4767067135336805e-03 -3.2201617471578847e+03 +3.4697417385603516e+11 -2.1721201872807424e+19 +5.0041217549248431e+26 
+3.6300000000000000e+02 +2.4702666120372508e-03 -3.2094114722176009e+03 +3.4581631081686456e+11 -2.1648590637263905e+19 +4.9873562243570321e+26 
+3.6310000000000002e+02 +2.4638460136458644e-03 -3.1987017969268259e+03 +3.4466318466839221e+11 -2.1576311750018503e+19 +4.9706748394071203e+26 
+3.6320000000000005e+02 +2.4574448552181416e-03 -3.1880334451140116e+03 +3.4351494775023401e+11 -2.1504376184185508e+19 +4.9540802423033499e+26 
+3.6330000000000001e+02 +2.4510630740259992e-03 -3.1774072065849305e+03 +3.4237174091982819e+11 -2.1432791945609679e+19 +4.9375739304860443e+26 
+3.6340000000000003e+02 +2.4447006073424669e-03 -3.1668238724495895e+03 +3.4123370534955774e+11 -2.1361567066242871e+19 +4.9211574083529168e+26 
+3.6350000000000000e+02 +2.4383573924383582e-03 -3.1562842310503684e+03 +3.4010098151498517e+11 -2.1290709518600659e+19 +4.9048321641340868e+26 
+3.6360000000000002e+02 +2.4320333665867589e-03 -3.1457890736161867e+03 +3.3897371062489484e+11 -2.1220227338075685e+19 +4.8885997032242077e+26 
+3.6370000000000005e+02 +2.4257284670589235e-03 -3.1353391890120688e+03 +3.3785203328190955e+11 -2.1150128507768431e+19 +4.8724615166845754e+26 
+3.6380000000000001e+02 +2.4194426311271214e-03 -3.1249353674571030e+03 +3.3673609044273889e+11 -2.1080421041695527e+19 +4.8564191041191443e+26 
+3.6390000000000003e+02 +2.4131757960639279e-03 -3.1145783995369889e+03 +3.3562602315444421e+11 -2.1011112961496695e+19 +4.8404739671924196e+26 
+3.6400000000000000e+02 +2.4069278991408843e-03 -3.1042690744934935e+03 +3.3452197211662579e+11 -2.0942212258637369e+19 +4.8246275992567455e+26 
+3.6410000000000002e+02 +2.4006988769665399e-03 -3.0940075451508760e+03 +3.3342395704726471e+11 -2.0873717648968298e+19 +4.8088790636790716e+26 
+3.6420000000000005e+02 +2.3944886634976415e-03 -3.0837914190894494e+03 +3.3233151387203503e+11 -2.0805590758567047e+19 +4.7932177075494560e+26 
+3.6430000000000001e+02 +2.3882971920255063e-03 -3.0736176641865732e+03 +3.3124405667012634e+11 -2.0737783861980758e+19 +4.7776304269115062e+26 
+3.6440000000000003e+02 +2.3821243958428132e-03 -3.0634832502484064e+03 +3.3016100003931213e+11 -2.0670249279869997e+19 +4.7621041307140333e+26 
+3.6450000000000000e+02 +2.3759702082419079e-03 -3.0533851465309499e+03 +3.2908175842079431e+11 -2.0602939318462108e+19 +4.7466257237665810e+26 
+3.6460000000000002e+02 +2.3698345625158368e-03 -3.0433203232220239e+03 +3.2800574649779742e+11 -2.0535806305117983e+19 +4.7311821167302101e+26 
+3.6470000000000005e+02 +2.3637173919559933e-03 -3.0332857484006536e+03 +3.2693237841389563e+11 -2.0468802520581988e+19 +4.7157602074610508e+26 
+3.6480000000000001e+02 +2.3576186298554565e-03 -3.0232783923036413e+03 +3.2586106887006512e+11 -2.0401880294082662e+19 +4.7003469072010697e+26 
+3.6490000000000003e+02 +2.3515382095065092e-03 -3.0132952241443418e+03 +3.2479123229858344e+11 -2.0334991931163247e+19 +4.6849291205850725e+26 
+3.6500000000000000e+02 +2.3454760642018387e-03 -3.0033332136729332e+03 +3.2372228327563464e+11 -2.0268089750222885e+19 +4.6694937558673688e+26 
+3.6510000000000002e+02 +2.3394321288709840e-03 -2.9933900258709782e+03 +3.2265377660416071e+11 -2.0201138901705085e+19 +4.6540315958876214e+26 
+3.6520000000000005e+02 +2.3334063449957773e-03 -2.9834661130304507e+03 +3.2158582965967328e+11 -2.0134156009769398e+19 +4.6385489621058669e+26 
+3.6530000000000001e+02 +2.3273986556960453e-03 -2.9735626241655882e+03 +3.2051870043274445e+11 -2.0067170564483432e+19 +4.6230560599229986e+26 
+3.6540000000000003e+02 +2.3214090040913678e-03 -2.9636807079906898e+03 +3.1945264683817615e+11 -2.0000212049449353e+19 +4.6075630929814407e+26 
+3.6550000000000000e+02 +2.3154373333005010e-03 -2.9538215121179360e+03 +3.1838792650321527e+11 -1.9933309923199050e+19 +4.5920802580045615e+26 
+3.6560000000000002e+02 +2.3094835864431746e-03 -2.9439861854998335e+03 +3.1732479740923584e+11 -1.9866493675348976e+19 +4.5766177603311468e+26 
